FinalID,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,Consumer,ConKingdom,ConTemp,ConMassValueSI,ConTempK,ConMassG
MTD2312,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,1.2584,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,1.4256,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,2.0152,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,3.1724,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,4.0128,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,4.4,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,2.5388,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,1.0384,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,0.1276,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2313,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,1.1256,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,1.484,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,3.0239999999999996,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,4.7992,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,5.6,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,4.34,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,2.8952,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,1.0024,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,0.1568,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2314,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,0.8435,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,1.1305,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,2.0545,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,3.15,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,3.5,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,3.4930000000000003,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,3.0205,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,1.9495,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,0.1435,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2315,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,1.3005,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,1.6695,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,2.0835,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,2.9610000000000003,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,4.5,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,3.5460000000000003,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,1.5030000000000001,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,0.4455,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,0.036000000000000004,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2316,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,0.7879999999999999,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,1.476,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,2.176,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,3.736,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,3.8360000000000003,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,4.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,3.3480000000000003,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,3.0639999999999996,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,0.07200000000000001,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2317,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,0.5125,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,1.0127,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,1.6072,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,3.2513,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,4.1,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,3.7310000000000003,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,3.813,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,2.8044,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,0.2952,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2318,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,0.4018,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,0.9102,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,1.9311,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,3.0381,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,3.608,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,4.1,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,3.1406,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,2.2509,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2319,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,0.5565,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,0.9590000000000001,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,2.261,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,3.5,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,3.3705,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,3.1430000000000002,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,3.1639999999999997,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,2.0475,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2320,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,0.4312,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,1.3377,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,2.3716,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,4.6942,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,4.9,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,4.8951,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,4.361000000000001,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,2.5235,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,1.8816,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2321,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,0.5694,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,0.7722,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,1.6887,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,3.2643,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,3.9,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,3.4281,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,1.8525,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,1.053,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2322,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,0.9955,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,1.3969999999999998,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,2.937,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,4.6805,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,5.5,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,4.95,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,2.7775,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,1.2155,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,0.1375,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2323,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,0.7998,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,1.2599,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,2.8681,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,4.3,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,3.5002,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,2.967,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,2.6359,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,0.9073,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,0.1032,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2324,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,0.9570000000000001,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,1.3419999999999999,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,3.0580000000000003,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,4.6585,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,5.5,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,5.346,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,3.9545,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,1.7545,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,0.0935,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2325,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2326,Radial Growth Rate,0.2208,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2326,Radial Growth Rate,1.4112,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
